Marca,Modelo,Año,Combustible,CV,Cilindros,Transmisión,Tracción,Puertas,Mercado,Tamaño,Estilo,Consumo Carretera,Consumo Ciudad,Popularidad,Precio
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33.0,24.0,873,27975.0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31.0,21.0,873,26875.0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31.0,21.0,873,28445.0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33.0,24.0,873,25695.0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31.0,21.0,873,26275.0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33.0,24.0,873,28945.0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33.0,24.0,873,31095.0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33.0,24.0,873,27975.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33.0,24.0,873,29895.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31.0,21.0,873,29695.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33.0,24.0,873,30795.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33.0,24.0,873,25300.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31.0,21.0,873,24200.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33.0,24.0,873,25895.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31.0,21.0,873,30995.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31.0,21.0,873,30395.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31.0,21.0,873,24200.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31.0,21.0,873,28795.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31.0,21.0,873,25095.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33.0,24.0,873,28395.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31.0,21.0,873,27295.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31.0,21.0,873,28195.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33.0,24.0,873,31495.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31.0,21.0,873,28195.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31.0,21.0,873,24795.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33.0,24.0,873,26195.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33.0,24.0,873,31495.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31.0,21.0,873,24795.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33.0,24.0,873,32095.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33.0,24.0,873,25300.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33.0,24.0,873,27895.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31.0,21.0,873,30995.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33.0,24.0,873,29295.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31.0,21.0,873,29695.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33.0,24.0,873,26195.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33.0,24.0,873,32095.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31.0,21.0,873,26795.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33.0,24.0,873,25895.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31.0,21.0,873,25095.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31.0,21.0,873,26795.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33.0,24.0,873,28395.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33.0,24.0,873,27895.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33.0,24.0,873,29295.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31.0,21.0,873,27295.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33.0,24.0,873,30795.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31.0,21.0,873,30395.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33.0,24.0,873,29895.0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31.0,21.0,873,28795.0
Volkswagen,GTI,2014,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33.0,24.0,873,26195.0
Volkswagen,GTI,2014,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31.0,21.0,873,29695.0
Volkswagen,GTI,2014,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31.0,21.0,873,25095.0
Volkswagen,GTI,2014,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33.0,24.0,873,30795.0
Pontiac,GTO,2004,premium unleaded (required),350.0,8.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,20.0,15.0,210,31795.0
Pontiac,GTO,2005,premium unleaded (required),400.0,8.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,19.0,14.0,210,32295.0
Pontiac,GTO,2006,premium unleaded (required),400.0,8.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,19.0,14.0,210,31290.0
Lexus,GX 460,2015,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,20.0,15.0,454,49485.0
Lexus,GX 460,2015,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,20.0,15.0,454,61115.0
Lexus,GX 460,2016,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,20.0,15.0,454,50780.0
Lexus,GX 460,2016,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,20.0,15.0,454,62155.0
Lexus,GX 460,2017,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18.0,15.0,454,51280.0
Lexus,GX 460,2017,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18.0,15.0,454,62980.0
Lexus,GX 470,2007,regular unleaded,263.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18.0,14.0,454,46635.0
Lexus,GX 470,2008,premium unleaded (required),263.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18.0,14.0,454,47315.0
Lexus,GX 470,2009,premium unleaded (required),263.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18.0,14.0,454,47615.0
HUMMER,H3,2008,regular unleaded,242.0,5.0,MANUAL,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18.0,13.0,130,39290.0
HUMMER,H3,2008,regular unleaded,242.0,5.0,MANUAL,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18.0,13.0,130,30995.0
HUMMER,H3,2008,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,16.0,13.0,130,39560.0
HUMMER,H3,2009,regular unleaded,242.0,5.0,MANUAL,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18.0,14.0,130,33390.0
HUMMER,H3,2009,regular unleaded,242.0,5.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18.0,14.0,130,43130.0
HUMMER,H3,2009,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,16.0,13.0,130,41705.0
HUMMER,H3,2010,flex-fuel (unleaded/E85),300.0,8.0,AUTOMATIC,four wheel drive,4.0,"Flex Fuel,Luxury",Midsize,4dr SUV,16.0,13.0,130,41705.0
HUMMER,H3,2010,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18.0,14.0,130,33390.0
HUMMER,H3,2010,regular unleaded,239.0,5.0,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18.0,14.0,130,38365.0
HUMMER,H3,2010,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,"Flex Fuel,Luxury",Midsize,4dr SUV,18.0,14.0,130,35960.0
HUMMER,H3T,2009,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,"Crossover,Luxury",Compact,Crew Cab Pickup,18.0,14.0,130,30750.0
HUMMER,H3T,2009,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,"Crossover,Luxury",Compact,Crew Cab Pickup,16.0,13.0,130,36015.0
HUMMER,H3T,2010,flex-fuel (unleaded/E85),300.0,8.0,AUTOMATIC,four wheel drive,4.0,"Crossover,Flex Fuel,Luxury",Compact,Crew Cab Pickup,16.0,13.0,130,39205.0
HUMMER,H3T,2010,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,"Crossover,Flex Fuel,Luxury",Compact,Crew Cab Pickup,18.0,14.0,130,30915.0
HUMMER,H3T,2010,regular unleaded,239.0,5.0,AUTOMATIC,four wheel drive,4.0,"Crossover,Flex Fuel,Luxury",Compact,Crew Cab Pickup,18.0,14.0,130,36355.0
HUMMER,H3T,2010,flex-fuel (unleaded/E85),300.0,8.0,AUTOMATIC,four wheel drive,4.0,"Crossover,Flex Fuel,Luxury",Compact,Crew Cab Pickup,16.0,13.0,130,35680.0
HUMMER,H3T,2010,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,"Crossover,Flex Fuel,Luxury",Compact,Crew Cab Pickup,18.0,14.0,130,33485.0
Chevrolet,HHR,2009,flex-fuel (unleaded/E85),155.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Compact,Wagon,30.0,22.0,1385,20720.0
Chevrolet,HHR,2009,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Compact,Wagon,29.0,21.0,1385,25135.0
Chevrolet,HHR,2009,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Flex Fuel,Compact,Wagon,32.0,22.0,1385,18720.0
Chevrolet,HHR,2009,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Compact,Wagon,29.0,21.0,1385,24815.0
Chevrolet,HHR,2009,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Flex Fuel,Compact,Wagon,32.0,22.0,1385,19030.0
Chevrolet,HHR,2009,flex-fuel (unleaded/E85),155.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Compact,Wagon,30.0,22.0,1385,21030.0
Chevrolet,HHR,2010,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Flex Fuel,Compact,Wagon,32.0,22.0,1385,20030.0
Chevrolet,HHR,2010,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Flex Fuel,Compact,Wagon,32.0,22.0,1385,18720.0
Chevrolet,HHR,2010,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Compact,Wagon,29.0,21.0,1385,26255.0
Chevrolet,HHR,2010,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Flex Fuel,Compact,Wagon,32.0,22.0,1385,19720.0
Chevrolet,HHR,2010,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Flex Fuel,Compact,Wagon,32.0,22.0,1385,19030.0
Chevrolet,HHR,2011,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Flex Fuel,Compact,Wagon,32.0,22.0,1385,18720.0
Chevrolet,HHR,2011,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Flex Fuel,Compact,Wagon,32.0,22.0,1385,19030.0
Chevrolet,HHR,2011,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Flex Fuel,Compact,Wagon,32.0,22.0,1385,19720.0
Toyota,Highlander Hybrid,2014,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,28.0,27.0,2031,47300.0
Toyota,Highlander Hybrid,2014,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,28.0,27.0,2031,49790.0
Toyota,Highlander Hybrid,2015,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,28.0,27.0,2031,47850.0
Toyota,Highlander Hybrid,2015,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,28.0,27.0,2031,50340.0
Toyota,Highlander Hybrid,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,28.0,27.0,2031,50485.0
Toyota,Highlander Hybrid,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Hybrid",Midsize,4dr SUV,28.0,27.0,2031,47870.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24.0,18.0,2031,34750.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25.0,19.0,2031,31070.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24.0,18.0,2031,44140.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24.0,18.0,2031,38050.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24.0,18.0,2031,41650.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25.0,19.0,2031,42680.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24.0,18.0,2031,32530.0
Toyota,Highlander,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25.0,20.0,2031,29765.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25.0,19.0,2031,33290.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25.0,19.0,2031,36590.0
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25.0,19.0,2031,40190.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25.0,19.0,2031,34395.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24.0,18.0,2031,38775.0
Toyota,Highlander,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25.0,20.0,2031,30490.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24.0,18.0,2031,42375.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24.0,18.0,2031,44990.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24.0,18.0,2031,33475.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25.0,19.0,2031,43530.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25.0,19.0,2031,32015.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25.0,19.0,2031,40915.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,24.0,18.0,2031,35855.0
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,25.0,19.0,2031,37315.0
Plymouth,Horizon,1990,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,31.0,22.0,535,2000.0
Honda,HR-V,2016,regular unleaded,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,35.0,28.0,2202,22065.0
Honda,HR-V,2016,regular unleaded,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,32.0,27.0,2202,23365.0
Honda,HR-V,2016,regular unleaded,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,35.0,28.0,2202,20015.0
Honda,HR-V,2016,regular unleaded,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,32.0,27.0,2202,25990.0
Honda,HR-V,2016,regular unleaded,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,32.0,27.0,2202,21315.0
Honda,HR-V,2016,regular unleaded,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,35.0,28.0,2202,24690.0
Honda,HR-V,2016,regular unleaded,141.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,34.0,25.0,2202,19215.0
Honda,HR-V,2016,regular unleaded,141.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,34.0,25.0,2202,21265.0
Honda,HR-V,2017,regular unleaded,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34.0,28.0,2202,22215.0
Honda,HR-V,2017,regular unleaded,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31.0,27.0,2202,23515.0
Honda,HR-V,2017,regular unleaded,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34.0,28.0,2202,20165.0
Honda,HR-V,2017,regular unleaded,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31.0,27.0,2202,26140.0
Honda,HR-V,2017,regular unleaded,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34.0,28.0,2202,24840.0
Honda,HR-V,2017,regular unleaded,141.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,33.0,25.0,2202,19365.0
Honda,HR-V,2017,regular unleaded,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31.0,27.0,2202,21465.0
Honda,HR-V,2017,regular unleaded,141.0,4.0,MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,33.0,25.0,2202,21415.0
Lexus,HS 250h,2010,regular unleaded,187.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34.0,35.0,454,34650.0
Lexus,HS 250h,2010,regular unleaded,187.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34.0,35.0,454,37420.0
Lexus,HS 250h,2011,regular unleaded,187.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34.0,35.0,454,39100.0
Lexus,HS 250h,2011,regular unleaded,187.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34.0,35.0,454,36330.0
Lexus,HS 250h,2012,regular unleaded,187.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34.0,35.0,454,39800.0
Lexus,HS 250h,2012,regular unleaded,187.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Hybrid",Midsize,Sedan,34.0,35.0,454,37030.0
Lamborghini,Huracan,2015,premium unleaded (required),610.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20.0,14.0,1158,237250.0
Lamborghini,Huracan,2016,premium unleaded (required),610.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21.0,14.0,1158,238500.0
Lamborghini,Huracan,2016,premium unleaded (required),610.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,20.0,14.0,1158,262350.0
Lamborghini,Huracan,2016,premium unleaded (required),580.0,10.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21.0,14.0,1158,199800.0
Mitsubishi,i-MiEV,2014,electric,,,DIRECT_DRIVE,rear wheel drive,4.0,Hatchback,Compact,4dr Hatchback,99.0,126.0,436,22995.0
Mitsubishi,i-MiEV,2016,electric,66.0,,DIRECT_DRIVE,rear wheel drive,4.0,Hatchback,Compact,4dr Hatchback,99.0,126.0,436,22995.0
Mitsubishi,i-MiEV,2017,electric,66.0,,DIRECT_DRIVE,rear wheel drive,4.0,Hatchback,Compact,4dr Hatchback,102.0,121.0,436,22995.0
Infiniti,I30,1999,regular unleaded,190.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,25.0,18.0,190,2288.0
